DISTRICT_NAME,Year,Crop_Type,AREA,PRODUCTION,YIELD
Bajhang,2010,MAIZE,5520,3690.0,668.0
Bajhang,2011,MAIZE,3652,3980.0,1090.0
Bajhang,2012,MAIZE,3652,6573.0,1800.0
Bajhang,2013,MAIZE,3652,3871.0,1060.0
Bajhang,2014,MAIZE,3652,3871.0,1060.0
Bajhang,2015,MAIZE,3680,5690.0,1546.0
Bajhang,2016,MAIZE,4200,5460.0,1300.0
Bajhang,2017,MAIZE,4464,6176.0,1384.0
Bajhang,2018,MAIZE,4164,5792.0,1390.0
Bajhang,2019,MAIZE,4186,5859.0,1400.0
Bajhang,2020,MAIZE,4185,5998.0,1430.0
Bajhang,2021,MAIZE,4050,6599.0,1630.0
Bajura,1979,MAIZE,800,1400.0,1750.0
Bajura,1980,MAIZE,780,1260.0,1615.0
Bajura,1981,MAIZE,780,1250.0,1603.0
Bajura,1982,MAIZE,780,870.0,1115.0
Bajura,1983,MAIZE,780,1130.0,1449.0
Bajura,1984,MAIZE,1500,2100.0,1400.0
Bajura,1985,MAIZE,750,1050.0,1400.0
Bajura,1986,MAIZE,800,1120.0,1400.0
Bajura,1987,MAIZE,980,1280.0,1306.0
Bajura,1988,MAIZE,1050,1360.0,1295.0
Bajura,1990,MAIZE,780,1120.0,1436.0
Bajura,1991,MAIZE,800,1130.0,1413.0
Bajura,1992,MAIZE,810,1140.0,1407.0
Bajura,1993,MAIZE,2050,2890.0,1410.0
Bajura,1994,MAIZE,1080,1697.0,1571.0
Bajura,1995,MAIZE,780,1530.0,1962.0
Bajura,1996,MAIZE,780,1530.0,1962.0
Bajura,1997,MAIZE,800,1280.0,1600.0
Bajura,1998,MAIZE,790,1264.0,1600.0
Bajura,1999,MAIZE,1013,1821.0,1798.0
Bajura,2000,MAIZE,1013,1821.0,1798.0
Bajura,2001,MAIZE,800,1280.0,1600.0
Bajura,2002,MAIZE,1010,1820.0,1802.0
Bajura,2003,MAIZE,1010,1820.0,1802.0
Bajura,2004,MAIZE,1010,1820.0,1802.0
Bajura,2005,MAIZE,1010,1820.0,1802.0
Bajura,2006,MAIZE,990,1584.0,1600.0
Bajura,2007,MAIZE,990,1659.0,1676.0
Bajura,2008,MAIZE,990,1659.0,1676.0
Bajura,2009,MAIZE,895,995.0,1112.0
Bajura,2010,MAIZE,3650,1406.0,385.0
Bajura,2011,MAIZE,790,1817.0,2300.0
Bajura,2012,MAIZE,790,1817.0,2300.0
Bajura,2013,MAIZE,790,1848.0,2339.0
Bajura,2014,MAIZE,790,1848.0,2339.0
Bajura,2015,MAIZE,790,1950.0,2468.0
Bajura,2016,MAIZE,790,1171.0,1482.0
Bajura,2017,MAIZE,840,1325.0,1578.0
Bajura,2018,MAIZE,904,1444.0,1600.0
